,MAE,RMSE,R2,Accuracy,Features
178,13.8599699923342,16.50069512030397,-2.0550596289401706,67.88962411908216,"['Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
179,13.981576603120573,16.523849877356707,-2.063639727617825,67.5198475058251,"['SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
180,10.536782432836569,13.578373676519423,-1.068762921842204,75.89415830214377,"['ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
181,11.371789607790397,14.550059251204619,-1.375443663148451,73.87030290917555,"['BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
182,11.452951644609042,14.63551812291617,-1.4034296518990441,73.69584947998364,"['AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
183,11.77638379516436,14.63318769365054,-1.4026643114685657,72.66163898324635,"['PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
184,12.421097244327633,15.373340878569872,-1.651866916976147,72.00865495348133,"['time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
185,12.461874272774274,15.505505422087529,-1.6976590883446083,72.05369235095705,"['Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
186,12.471261086078794,15.519633019521397,-1.7025771871613014,72.03690867757494,"['Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
187,12.461765810192668,15.52459955399735,-1.7043072010677967,72.0773198146818,"['Eutric Nitosols', 'Lithosols', 'Pellic Luvisols']"
188,12.460477867020073,15.524247540065046,-1.7041845643432731,72.08492464227379,"['Lithosols', 'Pellic Luvisols']"
189,12.480515479470206,15.546662874797594,-1.7119993022789397,72.03900668836108,['Pellic Luvisols']
190,12.528269714134586,15.699649919405942,-1.76563681645134,71.5049860976543,"['POP_median', 'RWI_median', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
191,12.528687816356795,15.704167763918955,-1.7672287646750657,71.51917807714531,"['RWI_median', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
192,12.778905295202984,15.993363861723878,-1.8700855824205136,70.92410062959156,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
193,12.173802991621159,15.20958851552098,-1.5956739621844136,72.1820672110849,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
194,12.170831002669377,15.28175864729466,-1.6203655672655977,72.2174763785317,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
195,12.087181730681698,15.187383527208436,-1.5881004716976914,72.43314776999665,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
196,13.617353549242747,16.255499300939704,-1.9649395190708487,68.46484617308865,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
197,13.777827064182846,16.423383294478345,-2.0264985395500843,68.1459663161013,"['Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
198,13.958220058412351,16.48641054296738,-2.0497724158086132,67.57937544669686,"['SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
199,10.563663707605395,13.594098852517925,-1.0735573838819947,75.82387230451383,"['ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
200,11.404677697211316,14.58933798374818,-1.3882862715609163,73.80489922353941,"['BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
201,11.452575962642648,14.624123049081115,-1.399688534381688,73.67509732485404,"['AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
202,11.786057092375984,14.654591338431626,-1.4096981012630234,72.64962220226337,"['PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
203,12.414732851387758,15.367915012193292,-1.649995347681704,72.02540832255436,"['time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
204,12.469001599562773,15.512801599285531,-1.7001984740730927,72.03682574222712,"['Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
205,12.471500424729479,15.5193917749318,-1.7024931675126167,72.03514313619573,"['Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
206,12.467599322322766,15.529480937887692,-1.7060080935012367,72.06251998074248,"['Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
207,12.461524681862223,15.525241796788025,-1.7045309566272522,72.0825619694396,"['Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols']"
208,12.470836962062727,15.53789765708382,-1.7089421107274112,72.06281314512904,"['Pellic Luvisols', 'Plinthic Luvisols']"
209,12.524025591351862,15.581519385833866,-1.7241738513961873,71.95995747595371,['Plinthic Luvisols']
210,12.533818944287221,15.726578179968614,-1.7751322712472462,71.51824951241687,"['POP_median', 'RWI_median', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
211,12.471912367198035,15.642893585548963,-1.7456766672500859,71.66576202934513,"['RWI_median', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
212,12.632082619477345,15.856395950712171,-1.821136990306711,71.32262074804493,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
213,12.179184805005757,15.23472774999944,-1.6042615953557555,72.1813781494563,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
214,12.096036201448062,15.222184566801177,-1.5999750359223706,72.40519997777051,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
215,12.04975420297599,15.155768200615556,-1.5773364745869745,72.52068025429696,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
216,13.76145167113756,16.397890387763862,-2.0171101738399537,68.10596012230734,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
217,13.966530285505176,16.59809792712492,-2.091233821050619,67.62936588616111,"['Turmeric', 'SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
218,13.992394843373694,16.529477649829335,-2.0657269413778354,67.50033676668714,"['SSM_lagged', 'ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
219,10.467099473713112,13.501656124867328,-1.0454520195728119,76.05786808168796,"['ST_median_lagged', 'BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
220,11.391757620718971,14.565080579424157,-1.3803509610969051,73.81501661248011,"['BA_lagged', 'AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
221,11.525662665189092,14.708563104257712,-1.4274802626716903,73.5115827088207,"['AOT_median_lagged', 'PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
222,11.74758613444089,14.611491580943827,-1.3955449014999632,72.73785092393393,"['PRE_median_lagged', 'time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
223,12.425750512491613,15.37854973343813,-1.6536642530436714,71.99622077002178,"['time_to_rur_median', 'Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
224,12.470085975685803,15.51459439766116,-1.7008226284061139,72.03571149502795,"['Chromic Luvisols', 'Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
225,12.462918123763172,15.5071673003773,-1.6982373889163722,72.0511877275521,"['Chromic Vertisols', 'Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
226,12.476787825095839,15.533252343135706,-1.707322585902654,72.03500373438362,"['Eutric Nitosols', 'Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
227,12.476300591031745,15.532502423433128,-1.7070611821097574,72.03972927508535,"['Lithosols', 'Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
228,12.477743382815639,15.539283913712508,-1.7094255038556025,72.04115799097794,"['Pellic Luvisols', 'Plinthic Luvisols', 'Vertic Cambisols']"
229,12.50688366122177,15.554430824592112,-1.7147101010677144,71.99030939472662,"['Plinthic Luvisols', 'Vertic Cambisols']"
230,12.522486424008944,15.568286584186435,-1.7195487382688635,71.95134680786478,['Vertic Cambisols']
