,MAE,RMSE,R2,Features
156,78.50617950772879,111.18715650939862,-0.6528553837103981,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
157,78.57227653523462,111.45663961813338,-0.660877108463477,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
158,79.18475224934184,111.940032681628,-0.6753149650290435,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
159,79.24085526614957,112.07362981970692,-0.6793162296172053,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
160,81.87384525730923,114.5691889604905,-0.7549360146619406,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
161,81.57906019039102,114.62876357732695,-0.7567615809224724,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
162,80.9400139105753,113.92211838189915,-0.735168733241065,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
163,81.52806935783867,114.48762290747591,-0.7524380961407291,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
164,84.25395951159133,116.20833290553684,-0.8055110515800941,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
165,85.22375347300922,117.02657304987966,-0.8310263081432978,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
166,85.65156925900676,117.04100732626769,-0.831478020417717,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
167,83.40918287400476,118.80747333523577,-0.887179146737828,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
168,82.94122548739641,118.62124849883492,-0.8812676634634558,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged']"
169,82.34921923732486,118.13724418953039,-0.8659469001275775,"['ST_min_lagged', 'ST_percentile_90_lagged']"
170,91.29975412641643,125.67322451394394,-1.1115974351997093,['ST_percentile_90_lagged']
171,77.56002180412752,110.1267118103367,-0.621477600082259,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
172,78.08888557353562,110.80996253274584,-0.6416600331660831,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
173,78.2882601806009,110.94759348257784,-0.6457405966879439,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
174,78.21623007105977,111.05031163883746,-0.6487893458985245,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
175,78.62247312658968,111.49191536822266,-0.6619286018082404,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
176,78.6434653816313,111.46473036095824,-0.661118246493891,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
177,78.62535860977424,111.61606088801302,-0.6656317556733764,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
178,81.46354889160395,114.26385417327134,-0.7455944283211919,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
179,81.21813394142265,114.22418382492464,-0.7443825609523265,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
180,81.16810722490966,114.18707913950958,-0.7432494514587793,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
181,81.22500616155895,114.25340492972713,-0.7452751793788679,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
182,83.80929483035507,115.85481947033509,-0.7945427919939951,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
183,84.78618083290841,116.61581356776992,-0.8181951800476277,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
184,85.83604079248803,117.20660126363069,-0.8366641720165313,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
185,79.88661773789633,115.84439217209979,-0.7942197775368705,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
186,79.5286364893558,115.7731622358169,-0.7920140105282936,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
187,79.92663681543613,116.12640061648145,-0.8029660102560445,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged']"
188,81.72264382369114,116.99814430373657,-0.8301368100038251,"['ST_percentile_90_lagged', 'BA_lagged']"
189,72.93018468447927,94.32488083203447,-0.18953750525192192,['BA_lagged']
190,76.13743191300192,108.617018017252,-0.5773256294947002,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
191,77.01084923547089,109.53107235458904,-0.6039849477099886,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
192,76.83408715233904,109.27231739950554,-0.5964154278937941,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
193,77.13117068187923,109.74773000826234,-0.6103367401101008,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
194,77.00085523441341,109.65704630751131,-0.6076766219869736,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
195,77.62483889125723,110.23341223783149,-0.6246211819623606,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
196,78.143515027041,110.73359775837893,-0.6393981101862156,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
197,77.8977358990777,110.63427380579553,-0.6364584698867657,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
198,77.50067572418003,110.62667672117328,-0.6362337314545419,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
199,77.33269733130544,110.28430966908672,-0.626121782061934,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
200,77.20670666377151,110.21103790033689,-0.6239617424533526,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
201,81.59476622862502,113.84920114996063,-0.7329482125685749,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
202,82.30986791877864,114.42942519214621,-0.750656908462779,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
203,83.24894124808398,114.90084573380543,-0.765111156261221,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
204,81.65239370974933,115.73409965383043,-0.7908049412842364,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
205,82.03886048773303,116.19549147454137,-0.8051120429381238,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
206,82.5809641782645,116.50149619619539,-0.8146322084348683,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
207,83.08545947324001,116.85757659854487,-0.8257418071361293,"['ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged']"
208,70.07883652370067,90.15976373103118,-0.08680377703401798,"['BA_lagged', 'AOT_lagged']"
209,69.25999902440245,88.72086127503869,-0.0523909567315084,['AOT_lagged']
210,76.14492467698834,108.4160745349665,-0.5714948651127296,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
211,76.73173866630843,108.98518375845386,-0.5880366849635097,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
212,76.51578580503755,108.7009037354944,-0.5797629305678889,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
213,76.62415807766925,108.99945065127326,-0.5884524815209946,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
214,76.56664841855206,109.00419461491218,-0.5885907523976621,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
215,77.03681741567115,109.44242583006864,-0.6013896996269044,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
216,77.30867806566206,109.79294446300457,-0.6116638836615607,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
217,77.26258669301305,109.89594199727782,-0.6146891284725893,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
218,76.82120869921681,109.648283270399,-0.6074196833320635,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
219,77.52266600008399,110.14307855358857,-0.6219595953976509,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
220,76.88783938684587,109.61776783245062,-0.6065251086318231,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
221,81.31832266194402,113.36339173744851,-0.7181903340210707,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
222,81.36078824568855,113.40782504897848,-0.7195375034569294,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
223,82.62688450548917,114.31475616826341,-0.7471500213962037,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
224,83.12918242442404,116.95393983149316,-0.8287541393750326,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
225,83.76545770360633,117.47338314736548,-0.8450347991070775,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
226,83.7965475083494,117.47002226818893,-0.8449292288039723,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
227,82.87627598464007,116.66907082696147,-0.8198562618532343,"['ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
228,71.60964602677463,92.04010644527095,-0.13260854463958371,"['BA_lagged', 'AOT_lagged', 'AOT_max_lagged']"
229,71.61118405461956,91.23746217935964,-0.11294064282911664,"['AOT_lagged', 'AOT_max_lagged']"
230,71.42590920919012,91.14850585171223,-0.1107714713900605,['AOT_max_lagged']
231,75.20631376599582,107.65463683197277,-0.5494982483539264,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
232,75.55695571142711,107.69750956232033,-0.5507326484768187,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
233,75.6971539887964,107.8477954164198,-0.5550635896071514,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
234,75.42102029919849,107.91331269818447,-0.5569535584465493,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
235,75.36724178791934,107.78288019721275,-0.5531921204211727,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
236,75.73197042708505,108.19627729469666,-0.5651293865183133,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
237,75.86425685211756,108.30227135710882,-0.5681974344205232,"['RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
238,76.37125635550215,109.14626841944055,-0.5927345235123056,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
239,75.52274067476645,108.7247643928571,-0.5804565461273148,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
240,75.89025657075561,108.82318582658814,-0.5833192095707735,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
241,76.06219745254319,108.99837311648267,-0.5884210757782762,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
242,80.95710602791173,113.27839109738717,-0.7156146784715751,"['Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
243,81.30708646689182,113.44115705365752,-0.7205484399594766,"['Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
244,82.52471150965596,114.34073548344303,-0.7479442306524815,"['SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
245,83.13100875679777,116.69421889817825,-0.820640888095314,"['ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
246,84.29406243256743,117.7478247270374,-0.8536656178375124,"['ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
247,84.20115357549808,117.6155446240567,-0.8495030722188424,"['ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
248,83.14392004244847,116.62972446030464,-0.818628984444211,"['ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
249,74.47371993818554,93.91544904617999,-0.17923317331990063,"['BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
250,74.24710558738514,93.87897815540639,-0.17831747022846756,"['AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged']"
251,74.26408082309675,93.93114767744139,-0.17962744059289992,"['AOT_max_lagged', 'AOT_min_lagged']"
252,71.72615592841879,91.1157453914758,-0.10997315122515938,['AOT_min_lagged']
253,74.93558993050036,107.15138208163235,-0.5350451839342665,"['Trees', 'Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
254,75.75347699697058,108.01817073908022,-0.5599807737965699,"['Built Area', 'POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
255,75.46984497393082,107.6884739955601,-0.5504724537768066,"['POP_mean', 'RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
256,75.36320967671641,107.67204686814699,-0.5499994622860236,"['RWI_mean', 'RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
257,75.30789717602084,107.67580587935223,-0.5501076903214726,"['RWI_max', 'RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
258,75.74981452318913,108.27274745674828,-0.5673425494125863,"['RWI_min', 'RWI_percentile_90', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'ST_max_lagged', 'ST_min_lagged', 'ST_percentile_90_lagged', 'BA_lagged', 'AOT_lagged', 'AOT_max_lagged', 'AOT_min_lagged', 'AOT_percentile_90_lagged']"
