Date,place,fireCount
2018-08-22,Khammam,0.0
2018-08-23,Khammam,0.0
2018-08-24,Khammam,0.0
2018-08-25,Khammam,0.0
2018-08-26,Khammam,0.0
2018-08-27,Khammam,0.0
2018-08-28,Khammam,0.0
2018-08-29,Khammam,0.0
2018-08-30,Khammam,0.0
2018-08-31,Khammam,0.0
2018-09-01,Khammam,0.0
2018-09-02,Khammam,0.0
2018-09-03,Khammam,0.0
2018-09-04,Khammam,0.0
2018-09-05,Khammam,0.0
2018-09-06,Khammam,0.0
2018-09-07,Khammam,0.0
2018-09-08,Khammam,0.0
2018-09-09,Khammam,1.0
2018-09-10,Khammam,0.0
2018-09-11,Khammam,0.0
2018-09-12,Khammam,0.0
2018-09-13,Khammam,0.0
2018-09-14,Khammam,0.0
2018-09-15,Khammam,0.0
2018-09-16,Khammam,0.0
2018-09-17,Khammam,0.0
2018-09-18,Khammam,0.0
2018-09-19,Khammam,0.0
2018-09-20,Khammam,0.0
2018-09-21,Khammam,0.0
2018-09-22,Khammam,0.0
2018-09-23,Khammam,0.0
2018-09-24,Khammam,0.0
2018-09-25,Khammam,0.0
2018-09-26,Khammam,0.0
2018-09-27,Khammam,0.0
2018-09-28,Khammam,0.0
2018-09-29,Khammam,0.0
2018-09-30,Khammam,0.0
2018-10-01,Khammam,0.0
2018-10-02,Khammam,1.0
2018-10-03,Khammam,0.0
2018-10-04,Khammam,0.0
2018-10-05,Khammam,0.0
2018-10-06,Khammam,0.0
2018-10-07,Khammam,1.0
2018-10-08,Khammam,0.0
2018-10-09,Khammam,0.0
2018-10-10,Khammam,0.0
2018-10-11,Khammam,0.0
2018-10-12,Khammam,0.0
2018-10-13,Khammam,0.0
2018-10-14,Khammam,0.0
2018-10-15,Khammam,0.0
2018-10-16,Khammam,0.0
2018-10-17,Khammam,0.0
2018-10-18,Khammam,0.0
2018-10-19,Khammam,0.0
2018-10-20,Khammam,0.0
2018-10-21,Khammam,0.0
2018-10-22,Khammam,0.0
2018-10-23,Khammam,1.0
2018-10-24,Khammam,0.0
2018-10-25,Khammam,0.0
2018-10-26,Khammam,1.0
2018-10-27,Khammam,0.0
2018-10-28,Khammam,0.0
2018-10-29,Khammam,0.0
2018-10-30,Khammam,0.0
2018-10-31,Khammam,0.0
2018-11-01,Khammam,0.0
2018-11-02,Khammam,0.0
2018-11-03,Khammam,0.0
2018-11-04,Khammam,0.0
2018-11-05,Khammam,0.0
2018-11-06,Khammam,0.0
2018-11-07,Khammam,0.0
2018-11-08,Khammam,0.0
2018-11-09,Khammam,0.0
2018-11-10,Khammam,0.0
2018-11-11,Khammam,0.0
2018-11-12,Khammam,0.0
2018-11-13,Khammam,0.0
2018-11-14,Khammam,1.0
2018-11-15,Khammam,0.0
2018-11-16,Khammam,0.0
2018-11-17,Khammam,0.0
2018-11-18,Khammam,0.0
2018-11-19,Khammam,0.0
2018-11-20,Khammam,0.0
2018-11-21,Khammam,1.0
2018-11-22,Khammam,0.0
2018-11-23,Khammam,0.0
2018-11-24,Khammam,1.0
2018-11-25,Khammam,0.0
2018-11-26,Khammam,1.0
2018-11-27,Khammam,0.0
2018-11-28,Khammam,0.0
2018-11-29,Khammam,0.0
2018-11-30,Khammam,0.0
2018-12-01,Khammam,0.0
2018-12-02,Khammam,0.0
2018-12-03,Khammam,0.0
2018-12-04,Khammam,0.0
2018-12-05,Khammam,0.0
2018-12-06,Khammam,1.0
2018-12-07,Khammam,0.0
2018-12-08,Khammam,0.0
2018-12-09,Khammam,0.0
2018-12-10,Khammam,1.0
2018-12-11,Khammam,0.0
2018-12-12,Khammam,0.0
2018-12-13,Khammam,0.0
2018-12-14,Khammam,0.0
2018-12-15,Khammam,0.0
2018-12-16,Khammam,0.0
2018-12-17,Khammam,0.0
2018-12-18,Khammam,0.0
2018-12-19,Khammam,0.0
2018-12-20,Khammam,0.0
2018-12-21,Khammam,1.0
2018-12-22,Khammam,1.0
2018-12-23,Khammam,0.0
2018-12-24,Khammam,0.0
2018-12-25,Khammam,1.0
2018-12-26,Khammam,0.0
2018-12-27,Khammam,1.0
2018-12-28,Khammam,1.0
2018-12-29,Khammam,0.0
2018-12-30,Khammam,0.0
2018-12-31,Khammam,0.0
2019-01-01,Khammam,1.0
2019-01-02,Khammam,0.0
2019-01-03,Khammam,0.0
2019-01-04,Khammam,0.0
2019-01-05,Khammam,1.0
2019-01-06,Khammam,0.0
2019-01-07,Khammam,0.0
2019-01-08,Khammam,0.0
2019-01-09,Khammam,3.0
2019-01-10,Khammam,0.0
2019-01-11,Khammam,2.0
2019-01-12,Khammam,0.0
2019-01-13,Khammam,0.0
2019-01-14,Khammam,0.0
2019-01-15,Khammam,0.0
2019-01-16,Khammam,0.0
2019-01-17,Khammam,0.0
2019-01-18,Khammam,1.0
2019-01-19,Khammam,0.0
2019-01-20,Khammam,0.0
2019-01-21,Khammam,0.0
2019-01-22,Khammam,0.0
2019-01-23,Khammam,1.0
2019-01-24,Khammam,0.0
2019-01-25,Khammam,5.0
2019-01-26,Khammam,0.0
2019-01-27,Khammam,0.0
2019-01-28,Khammam,0.0
2019-01-29,Khammam,0.0
2019-01-30,Khammam,0.0
2019-01-31,Khammam,2.0
2019-02-01,Khammam,0.0
2019-02-02,Khammam,0.0
2019-02-03,Khammam,1.0
2019-02-04,Khammam,0.0
2019-02-05,Khammam,0.0
2019-02-06,Khammam,1.0
2019-02-07,Khammam,0.0
2019-02-08,Khammam,0.0
2019-02-09,Khammam,0.0
2019-02-10,Khammam,0.0
2019-02-11,Khammam,0.0
2019-02-12,Khammam,2.0
2019-02-13,Khammam,3.0
2019-02-14,Khammam,0.0
2019-02-15,Khammam,0.0
2019-02-16,Khammam,1.0
2019-02-17,Khammam,3.0
2019-02-18,Khammam,1.0
2019-02-19,Khammam,0.0
2019-02-20,Khammam,1.0
2019-02-21,Khammam,0.0
2019-02-22,Khammam,0.0
2019-02-23,Khammam,2.0
2019-02-24,Khammam,0.0
2019-02-25,Khammam,0.0
2019-02-26,Khammam,0.0
2019-02-27,Khammam,0.0
2019-02-28,Khammam,4.0
2019-03-01,Khammam,0.0
2019-03-02,Khammam,0.0
2019-03-03,Khammam,0.0
2019-03-04,Khammam,0.0
2019-03-05,Khammam,0.0
2019-03-06,Khammam,2.0
2019-03-07,Khammam,0.0
2019-03-08,Khammam,0.0
2019-03-09,Khammam,0.0
2019-03-10,Khammam,4.0
2019-03-11,Khammam,1.0
2019-03-12,Khammam,1.0
2019-03-13,Khammam,2.0
2019-03-14,Khammam,0.0
2019-03-15,Khammam,1.0
2019-03-16,Khammam,2.0
2019-03-17,Khammam,1.0
2019-03-18,Khammam,1.0
2019-03-19,Khammam,0.0
2019-03-20,Khammam,1.0
2019-03-21,Khammam,5.0
2019-03-22,Khammam,1.0
2019-03-23,Khammam,0.0
2019-03-24,Khammam,0.0
2019-03-25,Khammam,0.0
2019-03-26,Khammam,3.0
2019-03-27,Khammam,0.0
2019-03-28,Khammam,3.0
2019-03-29,Khammam,0.0
2019-03-30,Khammam,1.0
2019-03-31,Khammam,1.0
2019-04-01,Khammam,2.0
2019-04-02,Khammam,2.0
2019-04-03,Khammam,0.0
2019-04-04,Khammam,1.0
2019-04-05,Khammam,4.0
2019-04-06,Khammam,1.0
2019-04-07,Khammam,2.0
2019-04-08,Khammam,5.0
2019-04-09,Khammam,0.0
2019-04-10,Khammam,1.0
2019-04-11,Khammam,1.0
2019-04-12,Khammam,2.0
2019-04-13,Khammam,1.0
2019-04-14,Khammam,0.0
2019-04-15,Khammam,2.0
2019-04-16,Khammam,0.0
2019-04-17,Khammam,0.0
2019-04-18,Khammam,2.0
2019-04-19,Khammam,2.0
2019-04-20,Khammam,0.0
2019-04-21,Khammam,5.0
2019-04-22,Khammam,8.0
2019-04-23,Khammam,1.0
2019-04-24,Khammam,4.0
2019-04-25,Khammam,0.0
2019-04-26,Khammam,0.0
2019-04-27,Khammam,5.0
2019-04-28,Khammam,1.0
2019-04-29,Khammam,6.0
2019-04-30,Khammam,1.0
2019-05-01,Khammam,0.0
2019-05-02,Khammam,0.0
2019-05-03,Khammam,0.0
2019-05-04,Khammam,16.0
2019-05-05,Khammam,14.0
2019-05-06,Khammam,8.0
2019-05-07,Khammam,5.0
2019-05-08,Khammam,8.0
2019-05-09,Khammam,3.0
2019-05-10,Khammam,7.0
2019-05-11,Khammam,0.0
2019-05-12,Khammam,0.0
2019-05-13,Khammam,1.0
2019-05-14,Khammam,0.0
2019-05-15,Khammam,4.0
2019-05-16,Khammam,0.0
2019-05-17,Khammam,1.0
2019-05-18,Khammam,2.0
2019-05-19,Khammam,3.0
2019-05-20,Khammam,8.0
2019-05-21,Khammam,7.0
2019-05-22,Khammam,1.0
2019-05-23,Khammam,0.0
2019-05-24,Khammam,9.0
2019-05-25,Khammam,1.0
2019-05-26,Khammam,1.0
2019-05-27,Khammam,2.0
2019-05-28,Khammam,0.0
2019-05-29,Khammam,2.0
2019-05-30,Khammam,0.0
2019-05-31,Khammam,2.0
2019-06-01,Khammam,0.0
2019-06-02,Khammam,3.0
2019-06-03,Khammam,0.0
2019-06-04,Khammam,0.0
2019-06-05,Khammam,1.0
2019-06-06,Khammam,0.0
2019-06-07,Khammam,0.0
2019-06-08,Khammam,0.0
2019-06-09,Khammam,5.0
2019-06-10,Khammam,0.0
2019-06-11,Khammam,2.0
2019-06-12,Khammam,0.0
2019-06-13,Khammam,0.0
2019-06-14,Khammam,1.0
2019-06-15,Khammam,1.0
2019-06-16,Khammam,0.0
2019-06-17,Khammam,0.0
2019-06-18,Khammam,0.0
2019-06-19,Khammam,0.0
2019-06-20,Khammam,0.0
2019-06-21,Khammam,0.0
2019-06-22,Khammam,0.0
2019-06-23,Khammam,0.0
2019-06-24,Khammam,0.0
2019-06-25,Khammam,0.0
2019-06-26,Khammam,0.0
2019-06-27,Khammam,0.0
2019-06-28,Khammam,0.0
2019-06-29,Khammam,0.0
2019-06-30,Khammam,0.0
2019-07-01,Khammam,0.0
2019-07-02,Khammam,0.0
2019-07-03,Khammam,0.0
2019-07-04,Khammam,0.0
2019-07-05,Khammam,0.0
2019-07-06,Khammam,0.0
2019-07-07,Khammam,0.0
2019-07-08,Khammam,0.0
2019-07-09,Khammam,0.0
2019-07-10,Khammam,0.0
2019-07-11,Khammam,0.0
2019-07-12,Khammam,2.0
2019-07-13,Khammam,0.0
2019-07-14,Khammam,0.0
2019-07-15,Khammam,0.0
2019-07-16,Khammam,0.0
2019-07-17,Khammam,0.0
2019-07-18,Khammam,1.0
2019-07-19,Khammam,0.0
2019-07-20,Khammam,0.0
2019-07-21,Khammam,0.0
2019-07-22,Khammam,0.0
2019-07-23,Khammam,0.0
2019-07-24,Khammam,0.0
2019-07-25,Khammam,0.0
2019-07-26,Khammam,0.0
2019-07-27,Khammam,0.0
2019-07-28,Khammam,0.0
2019-07-29,Khammam,0.0
2019-07-30,Khammam,0.0
2019-07-31,Khammam,0.0
2019-08-01,Khammam,0.0
2019-08-02,Khammam,0.0
2019-08-03,Khammam,0.0
2019-08-04,Khammam,0.0
2019-08-05,Khammam,0.0
2019-08-06,Khammam,0.0
2019-08-07,Khammam,0.0
2019-08-08,Khammam,0.0
2019-08-09,Khammam,0.0
2019-08-10,Khammam,0.0
2019-08-11,Khammam,0.0
2019-08-12,Khammam,0.0
2019-08-13,Khammam,0.0
2019-08-14,Khammam,0.0
2019-08-15,Khammam,0.0
2019-08-16,Khammam,0.0
2019-08-17,Khammam,0.0
2019-08-18,Khammam,0.0
2019-08-19,Khammam,0.0
2019-08-20,Khammam,0.0
2019-08-21,Khammam,0.0
2019-08-22,Khammam,0.0
2019-08-23,Khammam,0.0
2019-08-24,Khammam,0.0
2019-08-25,Khammam,0.0
2019-08-26,Khammam,0.0
2019-08-27,Khammam,0.0
2019-08-28,Khammam,0.0
2019-08-29,Khammam,0.0
2019-08-30,Khammam,0.0
2019-08-31,Khammam,0.0
2019-09-01,Khammam,0.0
2019-09-02,Khammam,0.0
2019-09-03,Khammam,0.0
2019-09-04,Khammam,0.0
2019-09-05,Khammam,0.0
2019-09-06,Khammam,0.0
2019-09-07,Khammam,0.0
2019-09-08,Khammam,0.0
2019-09-09,Khammam,0.0
2019-09-10,Khammam,0.0
2019-09-11,Khammam,0.0
2019-09-12,Khammam,0.0
2019-09-13,Khammam,0.0
2019-09-14,Khammam,0.0
2019-09-15,Khammam,0.0
2019-09-16,Khammam,0.0
2019-09-17,Khammam,0.0
2019-09-18,Khammam,0.0
2019-09-19,Khammam,0.0
2019-09-20,Khammam,0.0
2019-09-21,Khammam,0.0
2019-09-22,Khammam,0.0
2019-09-23,Khammam,0.0
2019-09-24,Khammam,0.0
2019-09-25,Khammam,0.0
2019-09-26,Khammam,0.0
2019-09-27,Khammam,0.0
2019-09-28,Khammam,0.0
2019-09-29,Khammam,0.0
2019-09-30,Khammam,0.0
2019-10-01,Khammam,0.0
2019-10-02,Khammam,0.0
2019-10-03,Khammam,0.0
2019-10-04,Khammam,0.0
2019-10-05,Khammam,0.0
2019-10-06,Khammam,0.0
2019-10-07,Khammam,0.0
2019-10-08,Khammam,0.0
2019-10-09,Khammam,0.0
2019-10-10,Khammam,0.0
2019-10-11,Khammam,0.0
2019-10-12,Khammam,0.0
2019-10-13,Khammam,0.0
2019-10-14,Khammam,0.0
2019-10-15,Khammam,0.0
2019-10-16,Khammam,0.0
2019-10-17,Khammam,0.0
2019-10-18,Khammam,0.0
2019-10-19,Khammam,0.0
2019-10-20,Khammam,0.0
2019-10-21,Khammam,0.0
2019-10-22,Khammam,0.0
2019-10-23,Khammam,0.0
2019-10-24,Khammam,0.0
2019-10-25,Khammam,0.0
2019-10-26,Khammam,0.0
2019-10-27,Khammam,0.0
2019-10-28,Khammam,0.0
2019-10-29,Khammam,0.0
2019-10-30,Khammam,0.0
2019-10-31,Khammam,0.0
2019-11-01,Khammam,0.0
2019-11-02,Khammam,0.0
2019-11-03,Khammam,0.0
2019-11-04,Khammam,0.0
2019-11-05,Khammam,0.0
2019-11-06,Khammam,0.0
2019-11-07,Khammam,0.0
2019-11-08,Khammam,0.0
2019-11-09,Khammam,1.0
2019-11-10,Khammam,0.0
2019-11-11,Khammam,0.0
2019-11-12,Khammam,0.0
2019-11-13,Khammam,0.0
2019-11-14,Khammam,0.0
2019-11-15,Khammam,0.0
2019-11-16,Khammam,1.0
2019-11-17,Khammam,0.0
2019-11-18,Khammam,0.0
2019-11-19,Khammam,0.0
2019-11-20,Khammam,0.0
2019-11-21,Khammam,0.0
2019-11-22,Khammam,0.0
2019-11-23,Khammam,0.0
2019-11-24,Khammam,0.0
2019-11-25,Khammam,1.0
2019-11-26,Khammam,0.0
2019-11-27,Khammam,1.0
2019-11-28,Khammam,0.0
2019-11-29,Khammam,0.0
2019-11-30,Khammam,0.0
2019-12-01,Khammam,0.0
2019-12-02,Khammam,0.0
2019-12-03,Khammam,0.0
2019-12-04,Khammam,0.0
2019-12-05,Khammam,0.0
2019-12-06,Khammam,0.0
2019-12-07,Khammam,1.0
2019-12-08,Khammam,0.0
2019-12-09,Khammam,0.0
2019-12-10,Khammam,0.0
2019-12-11,Khammam,0.0
2019-12-12,Khammam,0.0
2019-12-13,Khammam,0.0
2019-12-14,Khammam,1.0
2019-12-15,Khammam,0.0
2019-12-16,Khammam,0.0
2019-12-17,Khammam,0.0
2019-12-18,Khammam,0.0
2019-12-19,Khammam,2.0
2019-12-20,Khammam,0.0
2019-12-21,Khammam,1.0
2019-12-22,Khammam,2.0
2019-12-23,Khammam,0.0
2019-12-24,Khammam,2.0
2019-12-25,Khammam,1.0
2019-12-26,Khammam,0.0
2019-12-27,Khammam,1.0
2019-12-28,Khammam,1.0
2019-12-29,Khammam,1.0
2019-12-30,Khammam,0.0
2019-12-31,Khammam,0.0
2020-01-01,Khammam,0.0
2020-01-02,Khammam,0.0
2020-01-03,Khammam,0.0
2020-01-04,Khammam,0.0
2020-01-05,Khammam,0.0
2020-01-06,Khammam,0.0
2020-01-07,Khammam,1.0
2020-01-08,Khammam,0.0
2020-01-09,Khammam,0.0
2020-01-10,Khammam,0.0
2020-01-11,Khammam,0.0
2020-01-12,Khammam,6.0
2020-01-13,Khammam,2.0
2020-01-14,Khammam,0.0
2020-01-15,Khammam,0.0
2020-01-16,Khammam,1.0
2020-01-17,Khammam,0.0
2020-01-18,Khammam,0.0
2020-01-19,Khammam,1.0
2020-01-20,Khammam,0.0
2020-01-21,Khammam,0.0
2020-01-22,Khammam,0.0
2020-01-23,Khammam,1.0
2020-01-24,Khammam,0.0
2020-01-25,Khammam,2.0
2020-01-26,Khammam,0.0
2020-01-27,Khammam,0.0
2020-01-28,Khammam,0.0
2020-01-29,Khammam,2.0
2020-01-30,Khammam,0.0
2020-01-31,Khammam,0.0
2020-02-01,Khammam,0.0
2020-02-02,Khammam,0.0
2020-02-03,Khammam,0.0
2020-02-04,Khammam,3.0
2020-02-05,Khammam,0.0
2020-02-06,Khammam,0.0
2020-02-07,Khammam,0.0
2020-02-08,Khammam,0.0
2020-02-09,Khammam,0.0
2020-02-10,Khammam,0.0
2020-02-11,Khammam,0.0
2020-02-12,Khammam,0.0
2020-02-13,Khammam,2.0
2020-02-14,Khammam,1.0
2020-02-15,Khammam,1.0
2020-02-16,Khammam,2.0
2020-02-17,Khammam,0.0
2020-02-18,Khammam,0.0
2020-02-19,Khammam,2.0
2020-02-20,Khammam,0.0
2020-02-21,Khammam,0.0
2020-02-22,Khammam,0.0
2020-02-23,Khammam,0.0
2020-02-24,Khammam,0.0
2020-02-25,Khammam,0.0
2020-02-26,Khammam,1.0
2020-02-27,Khammam,0.0
2020-02-28,Khammam,0.0
2020-02-29,Khammam,0.0
2020-03-01,Khammam,0.0
2020-03-02,Khammam,0.0
2020-03-03,Khammam,2.0
2020-03-04,Khammam,0.0
2020-03-05,Khammam,0.0
2020-03-06,Khammam,0.0
2020-03-07,Khammam,0.0
2020-03-08,Khammam,0.0
2020-03-09,Khammam,0.0
2020-03-10,Khammam,0.0
2020-03-11,Khammam,1.0
2020-03-12,Khammam,2.0
2020-03-13,Khammam,1.0
2020-03-14,Khammam,1.0
2020-03-15,Khammam,0.0
2020-03-16,Khammam,2.0
2020-03-17,Khammam,2.0
2020-03-18,Khammam,2.0
2020-03-19,Khammam,3.0
2020-03-20,Khammam,0.0
2020-03-21,Khammam,0.0
2020-03-22,Khammam,0.0
2020-03-23,Khammam,2.0
2020-03-24,Khammam,1.0
2020-03-25,Khammam,0.0
2020-03-26,Khammam,0.0
2020-03-27,Khammam,2.0
2020-03-28,Khammam,5.0
2020-03-29,Khammam,1.0
2020-03-30,Khammam,0.0
2020-03-31,Khammam,0.0
2020-04-01,Khammam,3.0
2020-04-02,Khammam,0.0
2020-04-03,Khammam,0.0
2020-04-04,Khammam,3.0
2020-04-05,Khammam,0.0
2020-04-06,Khammam,3.0
2020-04-07,Khammam,0.0
2020-04-08,Khammam,2.0
2020-04-09,Khammam,2.0
2020-04-10,Khammam,0.0
2020-04-11,Khammam,0.0
2020-04-12,Khammam,0.0
2020-04-13,Khammam,2.0
2020-04-14,Khammam,0.0
2020-04-15,Khammam,1.0
2020-04-16,Khammam,1.0
2020-04-17,Khammam,0.0
2020-04-18,Khammam,4.0
2020-04-19,Khammam,2.0
2020-04-20,Khammam,5.0
2020-04-21,Khammam,3.0
2020-04-22,Khammam,3.0
2020-04-23,Khammam,7.0
2020-04-24,Khammam,5.0
2020-04-25,Khammam,0.0
2020-04-26,Khammam,2.0
2020-04-27,Khammam,1.0
2020-04-28,Khammam,1.0
2020-04-29,Khammam,2.0
2020-04-30,Khammam,1.0
2020-05-01,Khammam,12.0
2020-05-02,Khammam,1.0
2020-05-03,Khammam,5.0
2020-05-04,Khammam,12.0
2020-05-05,Khammam,5.0
2020-05-06,Khammam,9.0
2020-05-07,Khammam,16.0
2020-05-08,Khammam,13.0
2020-05-09,Khammam,29.0
2020-05-10,Khammam,59.0
2020-05-11,Khammam,7.0
2020-05-12,Khammam,24.0
2020-05-13,Khammam,12.0
2020-05-14,Khammam,26.0
2020-05-15,Khammam,41.0
2020-05-16,Khammam,1.0
2020-05-17,Khammam,1.0
2020-05-18,Khammam,0.0
2020-05-19,Khammam,0.0
2020-05-20,Khammam,8.0
2020-05-21,Khammam,21.0
2020-05-22,Khammam,20.0
2020-05-23,Khammam,5.0
2020-05-24,Khammam,3.0
2020-05-25,Khammam,1.0
2020-05-26,Khammam,7.0
2020-05-27,Khammam,4.0
2020-05-28,Khammam,6.0
2020-05-29,Khammam,0.0
2020-05-30,Khammam,0.0
2020-05-31,Khammam,4.0
2020-06-01,Khammam,0.0
2020-06-02,Khammam,1.0
2020-06-03,Khammam,0.0
2020-06-04,Khammam,0.0
2020-06-05,Khammam,0.0
2020-06-06,Khammam,0.0
2020-06-07,Khammam,0.0
2020-06-08,Khammam,0.0
2020-06-09,Khammam,2.0
2020-06-10,Khammam,0.0
2020-06-11,Khammam,0.0
2020-06-12,Khammam,0.0
2020-06-13,Khammam,0.0
2020-06-14,Khammam,0.0
2020-06-15,Khammam,0.0
2020-06-16,Khammam,0.0
2020-06-17,Khammam,0.0
2020-06-18,Khammam,0.0
2020-06-19,Khammam,0.0
2020-06-20,Khammam,0.0
2020-06-21,Khammam,0.0
2020-06-22,Khammam,0.0
2020-06-23,Khammam,0.0
2020-06-24,Khammam,0.0
2020-06-25,Khammam,0.0
2020-06-26,Khammam,0.0
2020-06-27,Khammam,2.0
2020-06-28,Khammam,0.0
2020-06-29,Khammam,0.0
2020-06-30,Khammam,0.0
2020-07-01,Khammam,0.0
2020-07-02,Khammam,0.0
2020-07-03,Khammam,0.0
2020-07-04,Khammam,0.0
2020-07-05,Khammam,0.0
2020-07-06,Khammam,0.0
2020-07-07,Khammam,0.0
2020-07-08,Khammam,0.0
2020-07-09,Khammam,0.0
2020-07-10,Khammam,0.0
2020-07-11,Khammam,0.0
2020-07-12,Khammam,0.0
2020-07-13,Khammam,0.0
2020-07-14,Khammam,0.0
2020-07-15,Khammam,0.0
2020-07-16,Khammam,0.0
2020-07-17,Khammam,0.0
2020-07-18,Khammam,0.0
2020-07-19,Khammam,0.0
2020-07-20,Khammam,0.0
2020-07-21,Khammam,0.0
2020-07-22,Khammam,0.0
2020-07-23,Khammam,0.0
2020-07-24,Khammam,0.0
2020-07-25,Khammam,0.0
2020-07-26,Khammam,0.0
2020-07-27,Khammam,0.0
2020-07-28,Khammam,0.0
2020-07-29,Khammam,0.0
2020-07-30,Khammam,0.0
2020-07-31,Khammam,0.0
2020-08-01,Khammam,0.0
2020-08-02,Khammam,0.0
2020-08-03,Khammam,0.0
2020-08-04,Khammam,0.0
2020-08-05,Khammam,0.0
2020-08-06,Khammam,0.0
2020-08-07,Khammam,0.0
2020-08-08,Khammam,0.0
2020-08-09,Khammam,0.0
2020-08-10,Khammam,0.0
2020-08-11,Khammam,0.0
2020-08-12,Khammam,0.0
2020-08-13,Khammam,0.0
2020-08-14,Khammam,0.0
2020-08-15,Khammam,0.0
2020-08-16,Khammam,0.0
2020-08-17,Khammam,0.0
2020-08-18,Khammam,0.0
2020-08-19,Khammam,0.0
2020-08-20,Khammam,0.0
2020-08-21,Khammam,0.0
2020-08-22,Khammam,0.0
2020-08-23,Khammam,0.0
2020-08-24,Khammam,0.0
2020-08-25,Khammam,0.0
2020-08-26,Khammam,0.0
2020-08-27,Khammam,0.0
2020-08-28,Khammam,0.0
2020-08-29,Khammam,0.0
2020-08-30,Khammam,0.0
2020-08-31,Khammam,0.0
2020-09-01,Khammam,0.0
2020-09-02,Khammam,0.0
2020-09-03,Khammam,0.0
2020-09-04,Khammam,0.0
2020-09-05,Khammam,0.0
2020-09-06,Khammam,0.0
2020-09-07,Khammam,0.0
2020-09-08,Khammam,0.0
2020-09-09,Khammam,0.0
2020-09-10,Khammam,0.0
2020-09-11,Khammam,0.0
2020-09-12,Khammam,0.0
2020-09-13,Khammam,0.0
2020-09-14,Khammam,0.0
2020-09-15,Khammam,0.0
2020-09-16,Khammam,0.0
2020-09-17,Khammam,0.0
2020-09-18,Khammam,0.0
2020-09-19,Khammam,0.0
2020-09-20,Khammam,0.0
2020-09-21,Khammam,0.0
2020-09-22,Khammam,0.0
2020-09-23,Khammam,0.0
2020-09-24,Khammam,0.0
2020-09-25,Khammam,0.0
2020-09-26,Khammam,0.0
2020-09-27,Khammam,0.0
2020-09-28,Khammam,0.0
2020-09-29,Khammam,0.0
2020-09-30,Khammam,0.0
2020-10-01,Khammam,0.0
2020-10-02,Khammam,0.0
2020-10-03,Khammam,0.0
2020-10-04,Khammam,0.0
2020-10-05,Khammam,0.0
2020-10-06,Khammam,0.0
2020-10-07,Khammam,0.0
2020-10-08,Khammam,0.0
2020-10-09,Khammam,0.0
2020-10-10,Khammam,0.0
2020-10-11,Khammam,0.0
2020-10-12,Khammam,0.0
2020-10-13,Khammam,0.0
2020-10-14,Khammam,0.0
2020-10-15,Khammam,0.0
2020-10-16,Khammam,0.0
2020-10-17,Khammam,0.0
2020-10-18,Khammam,0.0
2020-10-19,Khammam,0.0
2020-10-20,Khammam,0.0
2020-10-21,Khammam,0.0
2020-10-22,Khammam,0.0
2020-10-23,Khammam,0.0
2020-10-24,Khammam,0.0
2020-10-25,Khammam,0.0
2020-10-26,Khammam,0.0
2020-10-27,Khammam,1.0
2020-10-28,Khammam,1.0
2020-10-29,Khammam,0.0
2020-10-30,Khammam,0.0
2020-10-31,Khammam,0.0
2020-11-01,Khammam,0.0
2020-11-02,Khammam,0.0
2020-11-03,Khammam,0.0
2020-11-04,Khammam,0.0
2020-11-05,Khammam,0.0
2020-11-06,Khammam,1.0
2020-11-07,Khammam,0.0
2020-11-08,Khammam,3.0
2020-11-09,Khammam,0.0
2020-11-10,Khammam,0.0
2020-11-11,Khammam,0.0
2020-11-12,Khammam,0.0
2020-11-13,Khammam,0.0
2020-11-14,Khammam,0.0
2020-11-15,Khammam,0.0
2020-11-16,Khammam,0.0
2020-11-17,Khammam,0.0
2020-11-18,Khammam,1.0
2020-11-19,Khammam,0.0
2020-11-20,Khammam,0.0
2020-11-21,Khammam,0.0
2020-11-22,Khammam,0.0
2020-11-23,Khammam,0.0
2020-11-24,Khammam,0.0
2020-11-25,Khammam,0.0
2020-11-26,Khammam,0.0
2020-11-27,Khammam,0.0
2020-11-28,Khammam,0.0
2020-11-29,Khammam,0.0
2020-11-30,Khammam,1.0
2020-12-01,Khammam,0.0
2020-12-02,Khammam,0.0
2020-12-03,Khammam,0.0
2020-12-04,Khammam,1.0
2020-12-05,Khammam,5.0
2020-12-06,Khammam,1.0
2020-12-07,Khammam,0.0
2020-12-08,Khammam,2.0
2020-12-09,Khammam,3.0
2020-12-10,Khammam,3.0
2020-12-11,Khammam,0.0
2020-12-12,Khammam,0.0
2020-12-13,Khammam,1.0
2020-12-14,Khammam,1.0
2020-12-15,Khammam,3.0
2020-12-16,Khammam,0.0
2020-12-17,Khammam,0.0
2020-12-18,Khammam,0.0
2020-12-19,Khammam,0.0
2020-12-20,Khammam,6.0
2020-12-21,Khammam,7.0
2020-12-22,Khammam,0.0
2020-12-23,Khammam,0.0
2020-12-24,Khammam,1.0
2020-12-25,Khammam,0.0
2020-12-26,Khammam,3.0
2020-12-27,Khammam,0.0
2020-12-28,Khammam,0.0
2020-12-29,Khammam,2.0
2020-12-30,Khammam,3.0
2020-12-31,Khammam,1.0
2021-01-01,Khammam,0.0
2021-01-02,Khammam,0.0
2021-01-03,Khammam,0.0
2021-01-04,Khammam,2.0
2021-01-05,Khammam,1.0
2021-01-06,Khammam,0.0
2021-01-07,Khammam,0.0
2021-01-08,Khammam,0.0
2021-01-09,Khammam,1.0
2021-01-10,Khammam,0.0
2021-01-11,Khammam,2.0
