,x,y,z
830,78.36453513044621,17.62484416486959,2.7677875
831,78.47935496213917,17.62484416486959,2.4492157
832,78.59417479383214,17.62484416486959,2.4492157
833,78.7089946255251,17.62484416486959,2.3990161
834,78.82381445721805,17.62484416486959,2.8102832
835,78.93863428891102,17.62484416486959,2.2188382
836,79.05345412060397,17.62484416486959,2.7322412
837,79.16827395229694,17.62484416486959,2.7322412
838,79.2830937839899,17.62484416486959,2.4983954
839,79.39791361568287,17.62484416486959,2.621001
840,79.51273344737582,17.62484416486959,2.3503063
841,79.62755327906879,17.62484416486959,2.2047765
842,79.74237311076175,17.62484416486959,2.1893878
843,79.8571929424547,17.62484416486959,2.1893878
844,79.97201277414767,17.62484416486959,2.1581945
845,80.08683260584063,17.62484416486959,2.1679323
846,80.2016524375336,17.62484416486959,3.8038154
847,80.31647226922655,17.62484416486959,2.027064
848,80.43129210091952,17.62484416486959,2.027064
849,80.54611193261248,17.62484416486959,2.111362
850,80.66093176430545,17.62484416486959,1.9419864
851,80.7757515959984,17.62484416486959,2.2019877
852,80.89057142769136,17.62484416486959,2.153104
853,81.00539125938433,17.62484416486959,2.6134632
854,81.12021109107728,17.62484416486959,2.6134632
855,81.23503092277025,17.62484416486959,2.3464653
856,81.3498507544632,17.62484416486959,2.966145
857,81.46467058615617,17.62484416486959,2.9946141
865,77.67561614028844,17.510024333176627,3.3470702
866,77.7904359719814,17.510024333176627,3.4043376
867,77.90525580367436,17.510024333176627,3.4043376
868,78.02007563536732,17.510024333176627,3.6967437
869,78.13489546706029,17.510024333176627,2.4699864
870,78.24971529875324,17.510024333176627,2.5464213
871,78.36453513044621,17.510024333176627,2.5611663
872,78.47935496213917,17.510024333176627,2.2780604
873,78.59417479383214,17.510024333176627,2.2780604
874,78.7089946255251,17.510024333176627,2.215083
875,78.82381445721805,17.510024333176627,2.095888
876,78.93863428891102,17.510024333176627,2.2562122
877,79.05345412060397,17.510024333176627,2.7412612
878,79.16827395229694,17.510024333176627,2.7412612
879,79.2830937839899,17.510024333176627,2.150349
880,79.39791361568287,17.510024333176627,2.3885856
881,79.51273344737582,17.510024333176627,2.6181722
882,79.62755327906879,17.510024333176627,2.5377676
883,79.74237311076175,17.510024333176627,2.2437203
884,79.8571929424547,17.510024333176627,2.2437203
885,79.97201277414767,17.510024333176627,2.3587399
886,80.08683260584063,17.510024333176627,2.3466382
887,80.2016524375336,17.510024333176627,2.0361652
888,80.31647226922655,17.510024333176627,2.3357437
889,80.43129210091952,17.510024333176627,2.3357437
890,80.54611193261248,17.510024333176627,2.3328562
891,80.66093176430545,17.510024333176627,2.029077
892,80.7757515959984,17.510024333176627,2.6789887
893,80.89057142769136,17.510024333176627,2.4623065
894,81.00539125938433,17.510024333176627,3.1016386
895,81.12021109107728,17.510024333176627,3.1016386
896,81.23503092277025,17.510024333176627,2.3109014
897,81.3498507544632,17.510024333176627,2.8237472
898,81.46467058615617,17.510024333176627,3.109292
905,77.56079630859549,17.395204501483665,4.122724
906,77.67561614028844,17.395204501483665,3.217188
907,77.7904359719814,17.395204501483665,3.3477921
908,77.90525580367436,17.395204501483665,3.3477921
909,78.02007563536732,17.395204501483665,3.8511715
910,78.13489546706029,17.395204501483665,2.610097
911,78.24971529875324,17.395204501483665,2.588521
912,78.36453513044621,17.395204501483665,2.2976232
913,78.47935496213917,17.395204501483665,2.386812
914,78.59417479383214,17.395204501483665,2.386812
915,78.7089946255251,17.395204501483665,2.3440876
916,78.82381445721805,17.395204501483665,2.4781666
917,78.93863428891102,17.395204501483665,2.2092624
918,79.05345412060397,17.395204501483665,2.5381632
919,79.16827395229694,17.395204501483665,2.5381632
920,79.2830937839899,17.395204501483665,2.6146927
921,79.39791361568287,17.395204501483665,2.740955
922,79.51273344737582,17.395204501483665,3.1385446
923,79.62755327906879,17.395204501483665,2.7401042
924,79.74237311076175,17.395204501483665,2.1674151
925,79.8571929424547,17.395204501483665,2.1674151
926,79.97201277414767,17.395204501483665,2.0556202
927,80.08683260584063,17.395204501483665,1.9296658
928,80.2016524375336,17.395204501483665,2.048661
929,80.31647226922655,17.395204501483665,2.118511
930,80.43129210091952,17.395204501483665,2.118511
931,80.54611193261248,17.395204501483665,1.9889854
932,80.66093176430545,17.395204501483665,2.8131394
933,80.7757515959984,17.395204501483665,2.1603675
934,80.89057142769136,17.395204501483665,2.5907009
935,81.00539125938433,17.395204501483665,2.4716878
936,81.12021109107728,17.395204501483665,2.4716878
937,81.23503092277025,17.395204501483665,2.8707738
938,81.3498507544632,17.395204501483665,3.264391
946,77.56079630859549,17.280384669790703,3.1272645
947,77.67561614028844,17.280384669790703,3.35657
948,77.7904359719814,17.280384669790703,3.5086894
949,77.90525580367436,17.280384669790703,3.5086894
950,78.02007563536732,17.280384669790703,3.1356013
951,78.13489546706029,17.280384669790703,2.8242223
952,78.24971529875324,17.280384669790703,2.4158893
953,78.36453513044621,17.280384669790703,2.6329565
954,78.47935496213917,17.280384669790703,2.509492
955,78.59417479383214,17.280384669790703,2.509492
956,78.7089946255251,17.280384669790703,2.3097148
957,78.82381445721805,17.280384669790703,2.1440732
958,78.93863428891102,17.280384669790703,2.4470947
959,79.05345412060397,17.280384669790703,2.190537
960,79.16827395229694,17.280384669790703,2.190537
961,79.2830937839899,17.280384669790703,2.3131447
962,79.39791361568287,17.280384669790703,2.1116655
963,79.51273344737582,17.280384669790703,2.3136554
964,79.62755327906879,17.280384669790703,2.2432265
965,79.74237311076175,17.280384669790703,2.142056
966,79.8571929424547,17.280384669790703,2.142056
967,79.97201277414767,17.280384669790703,2.378025
968,80.08683260584063,17.280384669790703,2.2586267
969,80.2016524375336,17.280384669790703,1.8675715
970,80.31647226922655,17.280384669790703,2.001944
971,80.43129210091952,17.280384669790703,2.001944
972,80.54611193261248,17.280384669790703,2.0583498
973,80.66093176430545,17.280384669790703,2.5322568
974,80.7757515959984,17.280384669790703,1.9910471
975,80.89057142769136,17.280384669790703,2.1884592
976,81.00539125938433,17.280384669790703,2.213212
977,81.12021109107728,17.280384669790703,2.213212
986,77.44597647690252,17.165564838097744,4.7465057
987,77.56079630859549,17.165564838097744,3.1730037
988,77.67561614028844,17.165564838097744,3.3943608
989,77.7904359719814,17.165564838097744,3.2902713
990,77.90525580367436,17.165564838097744,3.2902713
991,78.02007563536732,17.165564838097744,4.0724545
992,78.13489546706029,17.165564838097744,2.4897227
993,78.24971529875324,17.165564838097744,2.6036036
994,78.36453513044621,17.165564838097744,2.5227742
995,78.47935496213917,17.165564838097744,3.2737145
996,78.59417479383214,17.165564838097744,3.2737145
997,78.7089946255251,17.165564838097744,3.4145024
998,78.82381445721805,17.165564838097744,2.590736
999,78.93863428891102,17.165564838097744,2.6381147
1000,79.05345412060397,17.165564838097744,2.311194
1001,79.16827395229694,17.165564838097744,2.311194
1002,79.2830937839899,17.165564838097744,2.2739604
1003,79.39791361568287,17.165564838097744,2.2389717
1004,79.51273344737582,17.165564838097744,2.4823022
1005,79.62755327906879,17.165564838097744,2.0780413
1006,79.74237311076175,17.165564838097744,2.0595672
1007,79.8571929424547,17.165564838097744,2.0595672
1008,79.97201277414767,17.165564838097744,1.8931181
1009,80.08683260584063,17.165564838097744,1.9622272
1010,80.2016524375336,17.165564838097744,2.0361152
1011,80.31647226922655,17.165564838097744,2.0331647
1012,80.43129210091952,17.165564838097744,2.0331647
1013,80.54611193261248,17.165564838097744,2.1412141
1014,80.66093176430545,17.165564838097744,2.0100281
1015,80.7757515959984,17.165564838097744,2.204106
1016,80.89057142769136,17.165564838097744,2.498808
1028,77.56079630859549,17.05074500640478,4.2777567
1029,77.67561614028844,17.05074500640478,3.2897792
1030,77.7904359719814,17.05074500640478,3.6283913
1031,77.90525580367436,17.05074500640478,3.6283913
1032,78.02007563536732,17.05074500640478,3.0318916
1033,78.13489546706029,17.05074500640478,2.5646558
1034,78.24971529875324,17.05074500640478,3.3397834
1035,78.36453513044621,17.05074500640478,2.810899
1036,78.47935496213917,17.05074500640478,3.1865792
1037,78.59417479383214,17.05074500640478,3.1865792
1038,78.7089946255251,17.05074500640478,3.1488717
1039,78.82381445721805,17.05074500640478,2.8024602
1040,78.93863428891102,17.05074500640478,3.335249
1041,79.05345412060397,17.05074500640478,2.8396144
1042,79.16827395229694,17.05074500640478,2.8396144
1043,79.2830937839899,17.05074500640478,2.3690438
1044,79.39791361568287,17.05074500640478,2.4530804
1045,79.51273344737582,17.05074500640478,2.3559566
1046,79.62755327906879,17.05074500640478,2.4077694
1047,79.74237311076175,17.05074500640478,2.0313728
1048,79.8571929424547,17.05074500640478,2.0313728
1049,79.97201277414767,17.05074500640478,1.8705208
1050,80.08683260584063,17.05074500640478,1.9177763
1051,80.2016524375336,17.05074500640478,1.8611953
1052,80.31647226922655,17.05074500640478,2.2724612
1053,80.43129210091952,17.05074500640478,2.2724612
1056,80.7757515959984,17.05074500640478,1.9716947
1069,77.56079630859549,16.93592517471182,3.3684726
1070,77.67561614028844,16.93592517471182,3.1162503
1071,77.7904359719814,16.93592517471182,3.226071
